Movie_ID,Movie_Name,Release_Year,MPAA_Rating,Scraping_Source
tt5029608,Frantz,2016,,
tt5033998,Charlie's Angels,2019,,
tt5034838,Godzilla vs. Kong,2021,,
tt5052474,Sicario: Day of the Soldado,2018,,
tt5071886,Kabali,2016,,
tt5073642,Color Out of Space,2019,,
tt5074352,Dangal,2016,,
tt5078852,Lansky,2021,,
tt5089534,Freak Show,2017,,
tt5092380,A Breath Away,2018,,
tt5093026,Papillon,2017,,
tt5095030,Ant-Man and the Wasp,2018,,
tt5096536,Heal the Living,2016,,
tt5096846,The Boy Downstairs,2017,,
tt5105734,The Kingmaker,2019,,
tt5108870,Morbius,2022,,
tt5109280,Raya and the Last Dragon,2021,,
tt5109784,Mother!,2017,,
tt5112622,Cold War II,2016,,
tt5113040,The Secret Life of Pets 2,2019,,
tt5117428,Wild Rose,2018,,
tt5125894,Poms,2019,,
tt5129510,The Death of Louis XIV,2016,,
tt5140878,Annabelle: Creation,2017,,
tt5144174,The Dry,2020,,
tt5157326,Western,2017,,
tt5160938,Lizzie,2018,,
tt5168192,"I, Daniel Blake",2016,,
tt5177088,The Girl in the Spider's Web,2018,,
tt5182856,Harmonium,2016,,
tt5186714,The Salesman,2016,,
tt5208216,Wonderstruck,2017,,
tt5213534,Oasis: Supersonic,2016,,
tt5215952,The Wailing,2016,,
tt5221584,Aquarius,2016,,
tt5225338,The Eyes of My Mother,2016,,
tt5247704,Back to Burgundy,2017,,
tt5251328,One Piece Film: Gold,2016,,
tt5257730,The Last Women Standing,2015,,
tt5259822,Tesla,2020,,
tt5268348,Generation Wealth,2018,,
tt5270948,Chappaquiddick,2017,,
tt5278506,Tickled,2016,,
tt5278592,Kate Plays Christine,2016,,
tt5278596,Weiner,2016,,
tt5278832,The Lure,2015,,
tt5290882,Detective Chinatown,2015,,
tt5294550,All the Money in the World,2017,,
tt5297654,Devil and Angel,2015,,
tt5301662,Marshall,2017,,
tt5308322,Happy Death Day,2017,,
tt5314190,Sgt. Stubby: An American Hero,2018,,
tt5322012,Wish Upon,2017,,
tt5340300,Lean on Pete,2017,,
tt5375040,Cameraperson,2016,,
tt5390504,Detroit,2017,,
tt5431890,Official Secrets,2019,,
tt5433138,F9,2021,,
tt5436228,Woman Walks Ahead,2017,,
tt5437928,Colette,2018,,
tt5439796,Logan Lucky,2017,,
tt5439812,Zola,2020,,
tt5442430,Life,2017,,
tt5462602,The Big Sick,2017,,
tt5474522,Old Stone,2016,,
tt5478478,Hostiles,2017,,
tt5493944,The Little Mermaid,2018,,
tt5503686,Hustlers,2019,,
tt5523010,The Nutcracker and the Four Realms,2018,,
tt5540992,Shock and Awe,2017,,
tt5544384,Sword Art Online the Movie: Ordinal Scale,2017,,
tt5563334,The Good Liar,2019,,
tt5576336,"New York, New York",2016,,
tt5577494,Clemency,2019,,
tt5580036,"I, Tonya",2017,,
tt5580266,The Hate U Give,2018,,
tt5580390,The Shape of Water,2017,,
tt5592248,The Beguiled,2017,,
tt5596352,Huo guo ying xiong,2016,,
tt5598102,Faces Places,2017,,
tt5607096,"Juliet, Naked",2018,,
tt5609734,Bye Bye Germany,2017,,
tt5610554,Tully,2018,,
tt5613484,Mid90s,2018,,
tt5619332,Life of the Party,2018,,
tt5628302,Beast,2017,,
tt5636668,Battle of Memories,2017,,
tt5644050,Pick of the Litter,2018,,
tt5649108,Thoroughbreds,2017,,
tt5649144,The Florida Project,2017,,
tt5655222,The Hero,2017,,
tt5664636,Goosebumps 2: Haunted Halloween,2018,,
tt5688932,Sorry to Bother You,2018,,
tt5690810,Ophelia,2018,,
tt5691024,Show Dogs,2018,,
tt5691670,Under the Silver Lake,2018,,
tt5692390,Status Update,2018,,
tt5697572,Cats,2019,,
tt5698496,The Girl Without Hands,2016,,
tt5709188,A-X-L,2018,,
tt5711148,Film Stars Don't Die in Liverpool,2017,,
tt5715410,Son of Bigfoot,2017,,
tt5715874,The Killing of a Sacred Deer,2017,,
tt5719700,Home Again,2017,,
tt5719748,Cold Pursuit,2019,,
tt5721088,Just Getting Started,2017,,
tt5726086,Insidious: The Last Key,2018,,
tt5727282,Borg vs. McEnroe,2017,,
tt5734576,The Possession of Hannah Grace,2018,,
tt5742374,You Were Never Really Here,2017,,
tt5773986,Studio 54,2018,,
tt5774060,Underwater,2020,,
tt5789976,King of Thieves,2018,,
tt5804038,I Am Not Your Negro,2016,,
tt5805752,Brigsby Bear,2017,,
tt5814534,Spies in Disguise,2019,,
tt5814592,The Party,2017,,
tt5816682,Victoria & Abdul,2017,,
tt5822564,The Kitchen,2019,,
tt5825380,Wonder Wheel,2017,,
tt5827916,A Hidden Life,2019,,
tt5834262,Hotel Artemis,2018,,
tt5834426,Moonfall,2022,,
tt5836706,Head Full of Honey,2018,,
tt5836866,The Work,2017,,
tt5843780,River Runs Red,2018,,
tt5843850,Kings,2017,,
tt5844196,Hal,2018,,
tt5848272,Ralph Breaks the Internet,2018,,
tt5859238,Lucky,2017,,
tt5862902,Yardie,2018,,
tt5867314,The Empty Man,2020,,
tt5881528,Damsel,2018,,
tt5882704,For a Few Bullets,2016,,
tt5882970,Tubelight,2017,,
tt5884230,Brad's Status,2017,,
tt5886046,Escape Room,2019,,
tt5886440,Marrowbone,2017,,
tt5910280,Teo-neol,2016,,
tt5918090,I Am Not Madame Bovary,2016,,
tt5918982,Possessor,2020,,
tt5923026,Marlina the Murderer in Four Acts,2017,,
tt5929750,Beatriz at Dinner,2017,,
tt5929754,Wildlife,2018,,
tt5935704,Padmaavat,2018,,
tt5941692,Miss Bala,2019,,
tt5952594,The Mustang,2019,,
tt5956100,Tiger Zinda Hai,2017,,
tt5960374,Vox Lux,2018,,
tt5962210,Ingrid Goes West,2017,,
tt5968394,Captive State,2019,,
tt5974030,The Jesus Rolls,2019,,
tt5974388,In Between,2016,,
tt5974460,The Women's Balcony,2016,,
tt5980798,Félicité,2017,,
tt5989220,Claire's Camera,2017,,
tt5990474,Columbus,2017,,
tt6002232,Custody,2017,,
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,,
tt6012380,Ordinary Love,2019,,
tt6015328,Chasing the Dragon,2017,,
tt6017942,Kin,2018,,
tt6018306,Last Flag Flying,2017,,
tt6040662,The Children Act,2017,,
tt6044910,Operation Mekong,2016,,
tt6045466,Madame,2017,,
tt6053438,First Reformed,2017,,
tt6057032,Gook,2017,,
tt6062774,Monos,2019,,
tt6063090,Light of My Life,2019,,
tt6069126,The Escape,2017,,
tt6069162,Here and Now,2018,,
tt6074202,I Belonged to You,2016,,
tt6079772,The Protege,2021,,
tt6095472,The Angry Birds Movie 2,2019,,
tt6101602,Madeline's Madeline,2018,,
tt6107548,Late Night,2019,,
tt6108178,Disobedience,2017,,
tt6133130,Professor Marston & the Wonder Women,2017,,
tt6133466,The First Purge,2018,,
tt6135348,BPM (Beats Per Minute),2017,,
tt6139732,Aladdin,2019,,
tt6149818,Quest,2017,,
tt6152908,Buddies in India,2017,,
tt6155194,Best F(r)iends: Volume 1,2017,,
tt6167014,Mr. Donkey,2016,,
tt6170484,Monster Hunt 2,2018,,
tt6175078,Luck-Key,2016,,
tt6189022,Angel Has Fallen,2019,,
tt6198946,The Hole in the Ground,2019,,
tt6205872,Assassination Nation,2018,,
tt6212478,American Animals,2018,,
tt6213284,I Am Not a Witch,2017,,
tt6246322,Don't Breathe 2,2021,,
tt6263828,Leaning Into The Wind,2017,,
tt6264654,Free Guy,2021,,
tt6265828,A Ghost Story,2017,,
tt6266538,Vice,2018,,
tt6288124,"Don't Worry, He Won't Get Far on Foot",2018,,
tt6288250,Patti Cake$,2017,,
tt6303866,Beach Rats,2017,,
tt6304046,Thelma,2017,,
tt6306064,Adrift,2018,,
tt6317962,Fireworks,2017,,
tt6320628,Spider-Man: Far from Home,2019,,
tt6322922,An Inconvenient Sequel: Truth to Power,2017,,
tt6333056,City of Ghosts,2017,,
tt6333058,Dina,2017,,
tt6333086,Menashe,2017,,
tt6334354,The Suicide Squad,2021,,
tt6335734,"The Night Is Short, Walk on Girl",2017,,
tt6343058,Oh Lucy!,2017,,
tt6343314,Creed II,2018,,
tt6348138,Missing Link,2019,,
tt6359956,A Bad Moms Christmas,2017,,
tt6365796,The Grizzlies,2018,,
tt6386748,Birds of Passage,2018,,
tt6390668,Invisible Life,2019,,
tt6394270,Bombshell,2019,,
tt6398184,Downton Abbey,2019,,
tt6418918,Little Woods,2018,,
tt6428676,Wonder Park,2019,,
tt6433880,Anna and the Apocalypse,2017,,
tt6435258,Bethany Hamilton: Unstoppable,2018,,
tt6439020,The Personal History of David Copperfield,2019,,
tt6443346,Black Adam,2022,,
tt6450186,I Can Only Imagine,2018,,
tt6450804,Terminator: Dark Fate,2019,,
tt6452574,Sanju,2018,,
tt6461514,Duckweed,2017,,
tt6466464,The Monkey King 3,2018,,
tt6467266,Sing 2,2021,,
tt6474040,Stockholm,2018,,
tt6475714,Monster Hunter,2020,,
tt6476140,Serenity,2019,,
tt6494344,A Wizard's Tale,2018,,
tt6495770,Action Point,2018,,
tt6509058,Nancy,2018,,
tt6510332,McQueen,2018,,
tt6511932,The Beach Bum,2019,,
tt6513120,Fighting with My Family,2019,,
tt6515910,The Kindness of Strangers,2019,,
tt6518270,An Evening with Beverly Luff Linn,2018,,
tt6521876,Jay and Silent Bob Reboot,2019,,
tt6522668,Diamantino,2018,,
tt6523720,The Quake,2018,,
tt6532374,Swimming with Men,2018,,
tt6548966,Fairy Tail: Dragon Cry,2017,,
tt6565702,X-Men: Dark Phoenix,2019,,
tt6573444,Human Flow,2017,,
tt6587640,Trolls World Tour,2020,,
tt6628102,The Wild Pear Tree,2018,,
tt6628394,Bad Times at the El Royale,2018,,
tt6662736,What They Had,2018,,
tt6673612,Dolittle,2020,,
tt6675244,Transit,2018,,
tt6720618,Ramen Shop,2018,,
tt6722030,The Intruder,2019,,
tt6723592,Tenet,2020,,
tt6738136,Revenge,2017,,
tt6742252,The Guilty,2018,,
tt6768578,Dogman,2018,,
tt6777338,The Villainess,2017,,
tt6781982,Night School,2018,,
tt6797204,Beautiful Accident,2017,,
tt6802308,The 15:17 to Paris,2018,,
tt6803212,Don't Let Go,2019,,
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,,
tt6811018,The Kid Who Would Be King,2019,,
tt6814080,The Thousand Faces of Dunjia,2017,,
tt6823148,Benedetta,2021,,
tt6823368,Glass,2019,,
tt6838918,Vault,2019,,
tt6841122,Summerland,2020,,
tt6842770,Wild Mountain Thyme,2020,,
tt6846432,Yomeddine,2018,,
tt6850820,Peppermint,2018,,
tt6851066,Filmworker,2017,,
tt6856242,The King's Man,2021,,
tt6857166,Book Club,2018,,
tt6859352,Support the Girls,2018,,
tt6864046,Shadow,2018,,
tt6866224,The Hummingbird Project,2018,,
tt6878882,Operation Red Sea,2018,,
tt6882604,Archive,2020,,
tt6884200,A Kid Like Jake,2018,,
tt6900448,Mirai,2018,,
tt6902332,The Marksman,2021,,
tt6902696,Gloria Bell,2018,,
tt6904272,The Negotiation,2018,,
tt6905696,Slaughterhouse Rulez,2018,,
tt6910020,Nothing to Lose,2018,,
tt6915100,Pope Francis: A Man of His Word,2018,,
tt6920084,Resident Evil: Welcome to Raccoon City,2021,,
tt6920356,The Souvenir,2019,,
tt6924650,Midway,2019,,
tt6932874,The Boss Baby: Family Business,2021,,
tt6933454,Puzzle,2018,,
tt6957966,Little Italy,2018,,
tt6958212,Sweet Country,2017,,
tt6966692,Green Book,2018,,
tt6977338,Good Boys,2019,,
tt7008872,Boy Erased,2018,,
tt7014006,Eighth Grade,2018,,
tt7016254,Synonyms,2019,,
tt7026672,Every Day,2018,,
tt7040874,A Simple Favor,2018,,
tt7064498,Return of the Hero,2018,,
tt7069210,The Conjuring: The Devil Made Me Do It,2021,,
tt7070818,Buddy Games,2019,,
tt7074886,The Front Runner,2018,,
tt7075594,Our Time Will Come,2017,,
tt7078658,The Day Shall Come,2019,,
tt7083526,Breakthrough,2019,,
tt7097896,Venom: Let There Be Carnage,2021,,
tt7112154,Asako I & II,2018,,
tt7125774,Balloon,2018,,
tt7125860,If Beale Street Could Talk,2018,,
tt7126948,Wonder Woman 1984,2020,,
tt7131870,Wolf Warrior 2,2017,,
tt7134096,The Rhythm Section,2020,,
tt7137380,Destroyer,2018,,
tt7137846,Breaking In,2018,,
tt7144666,The Black Phone,2021,,
tt7146812,Onward,2020,,
tt7153766,Unsane,2018,,
tt7158430,Hearts Beat Loud,2018,,
tt7178226,The Cave,2019,,
tt7201846,"Cyrano, My Love",2018,,
tt7204348,El Angel,2018,,
tt7207238,Jane,2017,,
tt7208564,Blood Fest,2018,,
tt7215444,The Final Year,2017,,
tt7233726,Default,2018,,
tt7236034,I Want to Eat Your Pancreas,2018,,
tt7242142,Blindspotting,2018,,
tt7250056,Non-Fiction,2018,,
tt7282468,Burning,2018,,
tt7294150,The Eight Hundred,2020,,
tt7298400,Ash Is Purest White,2018,,
tt7322224,Triangle of Sadness,2022,,
tt7329656,47 Meters Down: Uncaged,2019,,
tt7334528,Uncle Drew,2018,,
tt7339584,City Of Rock,2017,,
tt7347846,The Lodge,2019,,
tt7365604,Dog Days,2018,,
tt7388562,"Paul, Apostle of Christ",2018,,
tt7390646,Black and Blue,2019,,
tt7392014,Falling for Figaro,2020,,
tt7420342,Killerman,2019,,
tt7422822,Greener Grass,2019,,
tt7424200,Teen Titans GO! To the Movies,2018,,
tt7456310,Anna,2019,,
tt7466442,Bob's Burgers: The Movie,2022,,
tt7475540,The Price of Everything,2018,,
tt7476236,Minding the Gap,2018,,
tt7504726,The Call of the Wild,2020,,
tt7504818,Ron's Gone Wrong,2021,,
tt7510346,The Turning,2020,,
tt7518786,'83,2021,,
tt7521990,Golden Job,2018,,
tt7543930,In Safe Hands,2018,,
tt7545266,Like a Boss,2020,,
tt7545524,Ben Is Back,2018,,
tt7545566,Skate Kitchen,2018,,
tt7547410,Dora and the Lost City of Gold,2019,,
tt7549996,Judy,2019,,
tt7587876,Hope Gap,2019,,
tt7616148,Luce,2019,,
tt7616798,A Dog's Way Home,2019,,
tt7645502,Namiya,2017,,
tt7657566,Death on the Nile,2021,,
tt7664504,Three Identical Strangers,2018,,
tt7668870,Searching,2018,,
tt7671064,Brittany Runs a Marathon,2019,,
tt7681824,We the Animals,2018,,
tt7681902,Won't You Be My Neighbor?,2018,,
tt7689484,On Her Shoulders,2018,,
tt7690670,SuperFly,2018,,
tt7692966,The Third Wife,2018,,
tt7711170,Alone,2020,,
tt7734218,Stuber,2019,,
tt7736478,The Traitor,2019,,
tt7737734,The Other Lamb,2019,,
tt7740496,Nightmare Alley,2021,,
tt7740510,Antlers,2021,,
tt7743588,Goldbuster,2017,,
tt7745068,My Hero Academia: Two Heroes,2018,,
tt7752126,Brightburn,2019,,
tt7752454,Detective Chinatown 2,2018,,
tt7772582,Never Rarely Sometimes Always,2020,,
tt7775622,Free Solo,2018,,
tt7798634,Ready or Not,2019,,
tt7798646,The Photograph,2020,,
tt7870578,Girls vs Gangsters,2018,,
tt7875464,The Heiresses,2018,,
tt7888964,Nobody,2021,,
tt7905466,They Shall Not Grow Old,2018,,
tt7942742,Her Smell,2018,,
tt7959026,The Mule,2018,,
tt7961060,Dragon Ball Super: Broly,2018,,
tt7975244,Jumanji: The Next Level,2019,,
tt7983894,Ammonite,2020,,
tt7984734,The Lighthouse,2019,,
tt7985692,After the Wedding,2019,,
tt8020896,An Elephant Sitting Still,2018,,
tt8041270,Jurassic World: Dominion,2022,,
tt8045906,Words on Bathroom Walls,2020,,
tt8058874,We Summon the Darkness,2019,,
tt8076344,Penguin Highway,2018,,
tt8079248,Yesterday,2019,,
tt8093700,The Woman King,2022,,
tt8095860,By the Grace of God,2018,,
tt8097306,Nobody's Fool,2018,,
tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,2019,,
tt8108198,Andhadhun,2018,,
tt8110232,The Many Saints of Newark,2021,,
tt8114980,Willy's Wonderland,2021,,
tt8119752,Gonjiam: Haunted Asylum,2018,,
tt8130968,Badla,2019,,
tt8134742,3 from Hell,2019,,
tt8143990,Kajillionaire,2020,,
tt8151874,Honey Boy,2019,,
tt8155288,Happy Death Day 2U,2019,,
tt8160834,No Escape,2020,,
tt8185182,Long Day's Journey Into Night,2018,,
tt8233874,Extra Ordinary,2019,,
tt8239806,The White Storm 2: Drug Lords,2019,,
tt8247470,Rosie,2018,,
tt8258074,Fantastic Fungi,2019,,
tt8266310,Blinded by the Light,2019,,
tt8267604,Capernaum,2018,,
tt8269552,3 Faces,2018,,
tt8290698,The Spy Gone North,2018,,
tt8291806,Pain and Glory,2019,,
tt8305806,The Wretched,2019,,
tt8305852,All My Life,2020,,
tt8323120,The Truth,2019,,
tt8328740,Okko's Inn,2018,,
tt8331988,The Chambermaid,2018,,
tt8332922,A Quiet Place Part II,2020,,
tt8333746,Pinocchio,2019,,
tt8338076,Queen Bees,2021,,
tt8338762,The Nest,2020,,
tt8342680,The Burnt Orange Heresy,2019,,
tt8350360,Annabelle Comes Home,2019,,
tt8356942,The 355,2022,,
tt8359816,Sorry We Missed You,2019,,
tt8359848,Climax,2018,,
tt8364368,Crawl,2019,,
tt8368512,The Courier,2020,,
tt8371772,The Eyes of Orson Welles,2018,,
tt8372298,Swallow,2019,,
tt8376234,Peter Rabbit 2: The Runaway,2021,,
tt8399288,Memoria,2021,,
tt8399664,Babyteeth,2019,,
tt8399690,Anthropocene: The Human Epoch,2018,,
tt8404256,Snake Eyes: G.I. Joe Origins,2021,,
tt8404272,How Long Will I Love U,2018,,
tt8426594,The Wind,2018,,
tt8430054,Flee,2021,,
tt8461224,The Tax Collector,2020,,
tt8489090,Lobster Cop,2018,,
tt8549902,Oolong Courtyard: KungFu School,2018,,
tt8550054,Pleasure,2021,,
tt8574836,Cunningham,2019,,
tt8579674,1917,2019,,
tt8610436,The Sparks Brothers,2021,,
tt8613070,Portrait of a Lady on Fire,2019,,
tt8623904,Last Christmas,2019,,
tt8633464,After Yang,2021,,
tt8637428,The Farewell,2019,,
tt8649186,Corpus Christi,2019,,
tt8652728,Waves,2019,,
tt8663516,Child's Play,2019,,
tt8688634,21 Bridges,2019,,
tt8695030,The Dead Don't Die,2019,,
tt8722346,Queen & Slim,2019,,
tt8726098,Too Late to Die Young,2018,,
tt8760280,Finding You,2021,,
tt8760684,Apollo 11,2019,,
tt8784956,Ava,2020,,
tt8800266,Ema,2019,,
tt8816194,Come to Daddy,2019,,
tt8829830,Fatale,2020,,
tt8844204,Working Woman,2018,,
tt8847712,The French Dispatch,2021,,
tt8850222,Peninsula,2020,,
tt8902990,The Sky Is Pink,2019,,
tt8912936,DC League of Super-Pets,2022,,
tt8923482,One Child Nation,2019,,
tt8923500,Midnight Traveler,2019,,
tt8945942,Centigrade,2020,,
tt8946378,Knives Out,2019,,
tt8963708,And Then We Danced,2019,,
tt8972256,Greed,2019,,
tt8980602,The Kid Detective,2020,,
tt9000224,The Assistant,2019,,
tt9005184,Dual,2021,,
tt9016974,Synchronic,2019,,
tt9024106,Unplanned,2019,,
tt9032400,Eternals,2021,,
tt9052870,Chhichhore,2019,,
tt9056192,Zombi Child,2019,,
tt9071322,Dark Waters,2019,,
tt9072352,Relic,2020,,
tt9078374,Last Letter,2018,,
tt9082020,Cold Blood,2019,,
tt9086228,Gretel & Hansel,2020,,
tt9110170,Wrong Turn,2021,,
tt9115530,The Eyes of Tammy Faye,2021,,
tt9134216,Playing with Fire,2019,,
tt9151704,Burn the Stage: The Movie,2018,,
tt9173418,Brahms: The Boy II,2020,,
tt9193612,Ride Your Wave,2019,,
tt9207700,Made in Italy,2020,,
tt9209312,Mermaid in Paris,2020,,
tt9214832,Emma.,2020,,
tt9224288,Mainstream,2020,,
tt9231040,First Cow,2019,,
tt9252488,The Secrets We Keep,2020,,
tt9271672,The Devil's Light,2021,,
tt9282616,A Cool Fish,2018,,
tt9288692,Werewolves Within,2021,,
tt9288776,White Snake,2019,,
tt9340860,Let Him Go,2020,,
tt9340892,All My Friends Hate Me,2021,,
tt9347730,Candyman,2021,,
tt9351746,"Love, Antosha",2019,,
tt9354944,Jexi,2019,,
tt9355194,The Booksellers,2019,,
tt9357050,Dear Evan Hansen,2021,,
tt9358044,Hail Satan?,2019,,
tt9358206,Toni Morrison: The Pieces I Am,2019,,
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,,
tt9409854,Airpocalypse,2018,,
tt9411866,The Roads Not Taken,2020,,
tt9411972,Where the Crawdads Sing,2022,,
tt9419056,The Unholy,2021,,
tt9419884,Doctor Strange in the Multiverse of Madness,2022,,
tt9426210,Weathering with You,2019,,
tt9441638,The Big Ugly,2020,,
tt9484998,Palm Springs,2020,,
tt9530198,Varda by Agnès,2019,,
tt9541602,Extreme Job,2019,,
tt9563632,The Wonderland,2019,,
tt9586294,Better Days,2019,,
tt9617716,Everybody's Everything,2019,,
tt9620288,King Richard,2021,,
tt9620292,Promising Young Woman,2020,,
tt9635616,The Climbers,2019,,
tt9639470,Last Night in Soho,2021,,
tt9664108,Voyagers,2021,,
tt9691136,Shadow in the Cloud,2020,,
tt9694312,Stardust,2020,,
tt9695722,Vanguard,2020,,
tt9731534,The Night House,2020,,
tt9731682,Crisis,2021,,
tt9735462,Aline,2020,,
tt9738716,The World to Come,2020,,
tt9764362,The Menu,2022,,
tt9770150,Nomadland,2020,,
tt9779516,I Still Believe,2020,,
tt9784798,Judas and the Black Messiah,2021,,
tt9844522,Escape Room 2,2022,,
tt9847360,A Glitch in the Matrix,2021,,
tt9850064,Children of the Sea,2019,,
tt9850344,Night Shift,2020,,
tt9883996,Dream Horse,2020,,
tt9892094,Mogul Mowgli,2020,,
